strategy_id,symbol,tf,n_bars,n_trades,is_sharpe,oos_sharpe,oos_sortino,oos_cagr,oos_max_dd,oos_calmar,oos_ulcer,oos_upi,oos_tail_ratio,oos_dd_duration_bars,oos_dd_recovery_bars,oos_psr,oos_dsr,n_profitable_regimes,regime_sharpes,worst3_months_mean,rho_buy_hold_oos,maker_fill_pct,unfilled_pct,fee_drag,total_fee_paid,gates_passed,gate_detail,win_rate,profit_factor,avg_win,avg_loss,avg_hold_bars,monthly_returns,yearly_returns,equity_file,execution_mode
v8a_supertrend_stack,BTCUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""strong_uptrend"": 0.0, ""weak_uptrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",v8a_supertrend_stack__BTCUSDT__4h.parquet,v1
v8a_supertrend_stack,ETHUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_uptrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",v8a_supertrend_stack__ETHUSDT__4h.parquet,v1
v8a_supertrend_stack,SOLUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",v8a_supertrend_stack__SOLUSDT__4h.parquet,v1
v8b_hma_adx,BTCUSDT,4h,6570,100,0.531,0.971,0.976,0.2644,-0.1504,1.758,7.472,0.035,1.107,1158,591,1.0,0.0,3,"{""strong_uptrend"": 0.20027509516004627, ""weak_uptrend"": 1.5131932137859794, ""weak_downtrend"": -1.341978925651573, ""strong_downtrend"": 6.635023126961899}",-0.0564,0.553,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.36,1.314,667.69,-285.87,108.48,"{""2022-01"": 0.0354, ""2022-02"": -0.0508, ""2022-03"": -0.0338, ""2022-04"": -0.0999, ""2022-05"": -0.0762, ""2022-06"": -0.0702, ""2022-07"": 0.0672, ""2022-08"": -0.1384, ""2022-09"": -0.1145, ""2022-10"": -0.0018, ""2022-11"": -0.0186, ""2022-12"": -0.0735, ""2023-01"": 0.2285, ""2023-02"": 0.116, ""2023-03"": 0.1699, ""2023-04"": 0.0759, ""2023-05"": -0.057, ""2023-06"": 0.061, ""2023-07"": -0.0453, ""2023-08"": -0.0755, ""2023-09"": 0.0335, ""2023-10"": 0.2514, ""2023-11"": -0.0499, ""2023-12"": 0.1543, ""2024-01"": -0.0685, ""2024-02"": 0.2256, ""2024-03"": -0.0139, ""2024-04"": 0.0281, ""2024-05"": -0.0562, ""2024-06"": 0.0006, ""2024-07"": 0.0204, ""2024-08"": 0.022, ""2024-09"": -0.0133, ""2024-10"": 0.0759, ""2024-11"": 0.232, ""2024-12"": -0.0997}","{""2022"": -0.4575, ""2023"": 1.1617, ""2024"": 0.3423}",v8b_hma_adx__BTCUSDT__4h.parquet,v1
v8b_hma_adx,ETHUSDT,4h,6570,106,0.498,0.564,0.634,0.1512,-0.2208,0.685,11.571,0.013,1.064,1000,358,1.0,0.0,2,"{""weak_uptrend"": -0.6986040553651169, ""strong_downtrend"": -0.38160876724827997, ""weak_downtrend"": 1.8604399360827124, ""strong_uptrend"": 1.6708373072506115}",-0.0674,0.577,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.34,1.201,760.78,-325.9,106.94,"{""2022-01"": 0.0905, ""2022-02"": -0.0836, ""2022-03"": -0.0039, ""2022-04"": -0.1975, ""2022-05"": -0.0998, ""2022-06"": -0.0011, ""2022-07"": 0.2904, ""2022-08"": -0.0954, ""2022-09"": -0.0492, ""2022-10"": 0.0508, ""2022-11"": -0.0738, ""2022-12"": -0.0718, ""2023-01"": 0.1847, ""2023-02"": 0.0397, ""2023-03"": 0.0153, ""2023-04"": 0.0011, ""2023-05"": -0.1102, ""2023-06"": 0.0664, ""2023-07"": 0.0133, ""2023-08"": -0.0572, ""2023-09"": 0.036, ""2023-10"": 0.0502, ""2023-11"": 0.0593, ""2023-12"": -0.0689, ""2024-01"": 0.0772, ""2024-02"": 0.2604, ""2024-03"": 0.1017, ""2024-04"": -0.0419, ""2024-05"": 0.197, ""2024-06"": -0.0617, ""2024-07"": 0.0778, ""2024-08"": -0.0639, ""2024-09"": -0.0767, ""2024-10"": -0.0429, ""2024-11"": 0.2175, ""2024-12"": -0.0486}","{""2022"": -0.2799, ""2023"": 0.2176, ""2024"": 0.6623}",v8b_hma_adx__ETHUSDT__4h.parquet,v1
v8b_hma_adx,SOLUSDT,4h,6570,93,1.196,-0.637,-0.609,-0.3115,-0.3551,-0.877,22.451,-0.014,0.866,1345,446,0.0,0.0,1,"{""weak_uptrend"": -2.8832537184668072, ""strong_uptrend"": 5.305330068101065, ""strong_downtrend"": -0.11531846049988466, ""weak_downtrend"": -2.141575350317146}",-0.1086,0.52,0.0,0.0,,0.0,0,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.398,1.365,1849.32,-895.29,110.84,"{""2022-01"": 0.0302, ""2022-02"": -0.1869, ""2022-03"": 0.253, ""2022-04"": -0.0613, ""2022-05"": -0.1864, ""2022-06"": -0.1262, ""2022-07"": 0.1474, ""2022-08"": -0.1944, ""2022-09"": -0.1029, ""2022-10"": 0.1067, ""2022-11"": -0.0355, ""2022-12"": -0.1606, ""2023-01"": 0.5989, ""2023-02"": 0.1143, ""2023-03"": -0.0879, ""2023-04"": 0.1141, ""2023-05"": 0.0101, ""2023-06"": 0.0459, ""2023-07"": 0.202, ""2023-08"": -0.162, ""2023-09"": 0.0585, ""2023-10"": 0.7358, ""2023-11"": 0.0844, ""2023-12"": 0.4489, ""2024-01"": -0.0307, ""2024-02"": 0.2705, ""2024-03"": 0.0738, ""2024-04"": -0.1171, ""2024-05"": 0.1702, ""2024-06"": -0.1215, ""2024-07"": -0.0417, ""2024-08"": -0.1203, ""2024-09"": -0.0529, ""2024-10"": -0.0069, ""2024-11"": 0.1213, ""2024-12"": -0.084}","{""2022"": -0.4796, ""2023"": 4.5616, ""2024"": -0.0226}",v8b_hma_adx__SOLUSDT__4h.parquet,v1
v8c_vol_regime_donchian,BTCUSDT,4h,6570,29,0.903,1.478,1.383,0.4453,-0.1568,2.84,7.568,0.059,1.199,630,335,1.0,0.0,4,"{""strong_uptrend"": 1.1533253186456107, ""weak_uptrend"": 1.8998810760743632, ""weak_downtrend"": 0.792262141492825, ""strong_downtrend"": 3.5366759568800816}",-0.0293,0.538,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.345,2.427,1835.91,-398.07,299.31,"{""2022-01"": 0.0, ""2022-02"": -0.0681, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.0963, ""2022-08"": -0.0376, ""2022-09"": 0.0, ""2022-10"": 0.0091, ""2022-11"": -0.0182, ""2022-12"": 0.0, ""2023-01"": 0.3245, ""2023-02"": -0.0694, ""2023-03"": 0.0976, ""2023-04"": 0.0264, ""2023-05"": -0.0362, ""2023-06"": 0.0873, ""2023-07"": -0.0694, ""2023-08"": 0.0, ""2023-09"": -0.0186, ""2023-10"": 0.233, ""2023-11"": -0.0732, ""2023-12"": -0.0375, ""2024-01"": -0.0216, ""2024-02"": 0.2938, ""2024-03"": 0.0877, ""2024-04"": -0.0441, ""2024-05"": 0.016, ""2024-06"": 0.0, ""2024-07"": 0.0701, ""2024-08"": -0.069, ""2024-09"": -0.0097, ""2024-10"": 0.0779, ""2024-11"": 0.2577, ""2024-12"": -0.0093}","{""2022"": -0.1971, ""2023"": 0.4618, ""2024"": 0.7717}",v8c_vol_regime_donchian__BTCUSDT__4h.parquet,v1
v8c_vol_regime_donchian,ETHUSDT,4h,6570,32,0.593,1.145,1.016,0.3803,-0.1682,2.261,6.891,0.055,1.06,738,73,1.0,0.0,3,"{""weak_uptrend"": 0.5726047693561586, ""strong_downtrend"": 3.05781060371031, ""weak_downtrend"": 3.2349735200550755, ""strong_uptrend"": -1.3196815961739978}",-0.0651,0.515,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.375,1.849,1399.84,-454.22,258.5,"{""2022-01"": 0.0, ""2022-02"": -0.1031, ""2022-03"": 0.052, ""2022-04"": -0.0089, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0735, ""2022-08"": 0.0381, ""2022-09"": -0.0676, ""2022-10"": 0.1151, ""2022-11"": -0.0432, ""2022-12"": 0.0, ""2023-01"": 0.2172, ""2023-02"": -0.1035, ""2023-03"": -0.0284, ""2023-04"": 0.06, ""2023-05"": -0.0418, ""2023-06"": -0.0015, ""2023-07"": -0.0825, ""2023-08"": 0.0, ""2023-09"": 0.0096, ""2023-10"": 0.0872, ""2023-11"": -0.0312, ""2023-12"": -0.1169, ""2024-01"": 0.0074, ""2024-02"": 0.3039, ""2024-03"": 0.1029, ""2024-04"": 0.0, ""2024-05"": 0.0924, ""2024-06"": -0.0214, ""2024-07"": 0.0071, ""2024-08"": 0.0, ""2024-09"": 0.0309, ""2024-10"": -0.0874, ""2024-11"": 0.3761, ""2024-12"": -0.0864}","{""2022"": 0.0366, ""2023"": -0.0735, ""2024"": 0.8446}",v8c_vol_regime_donchian__ETHUSDT__4h.parquet,v1
v8c_vol_regime_donchian,SOLUSDT,4h,6570,31,0.978,-0.113,-0.079,-0.0872,-0.1911,-0.456,11.889,-0.007,1.076,712,67,0.0,0.0,1,"{""weak_uptrend"": -0.679454559365837, ""strong_uptrend"": 3.881063460672995, ""strong_downtrend"": 0.0, ""weak_downtrend"": -2.4378621167753103}",-0.0424,0.392,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.29,1.81,3249.05,-734.21,219.87,"{""2022-01"": 0.0, ""2022-02"": -0.089, ""2022-03"": 0.1126, ""2022-04"": -0.0814, ""2022-05"": 0.0, ""2022-06"": -0.0827, ""2022-07"": -0.1763, ""2022-08"": -0.0512, ""2022-09"": -0.0987, ""2022-10"": -0.0118, ""2022-11"": -0.1509, ""2022-12"": 0.0, ""2023-01"": 0.8246, ""2023-02"": -0.1639, ""2023-03"": -0.1861, ""2023-04"": -0.0583, ""2023-05"": -0.049, ""2023-06"": -0.1032, ""2023-07"": 0.2886, ""2023-08"": 0.0, ""2023-09"": -0.0451, ""2023-10"": 0.589, ""2023-11"": 0.343, ""2023-12"": 0.2819, ""2024-01"": -0.0441, ""2024-02"": -0.031, ""2024-03"": 0.6108, ""2024-04"": -0.1129, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": -0.0154, ""2024-08"": -0.0016, ""2024-09"": 0.008, ""2024-10"": -0.073, ""2024-11"": 0.166, ""2024-12"": -0.0389}","{""2022"": -0.4952, ""2023"": 2.3572, ""2024"": 0.3625}",v8c_vol_regime_donchian__SOLUSDT__4h.parquet,v1
v9a_v3b_plus_ladder,BTCUSDT,4h,6570,36,0.822,1.241,1.254,0.4023,-0.1394,2.885,7.552,0.053,1.072,597,67,1.0,0.0,3,"{""strong_uptrend"": -0.8673039285587353, ""weak_uptrend"": 1.6465288619463256, ""weak_downtrend"": 3.3206998618333023, ""strong_downtrend"": 3.536675956880081}",-0.0351,0.609,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.306,2.054,1841.1,-394.47,299.89,"{""2022-01"": 0.0, ""2022-02"": 0.0144, ""2022-03"": -0.1068, ""2022-04"": -0.0528, ""2022-05"": 0.0006, ""2022-06"": -0.0541, ""2022-07"": -0.1189, ""2022-08"": -0.0022, ""2022-09"": -0.0341, ""2022-10"": -0.0256, ""2022-11"": -0.0353, ""2022-12"": -0.069, ""2023-01"": 0.3481, ""2023-02"": -0.0147, ""2023-03"": 0.1852, ""2023-04"": -0.0364, ""2023-05"": -0.0349, ""2023-06"": 0.0873, ""2023-07"": -0.0132, ""2023-08"": -0.0071, ""2023-09"": -0.0443, ""2023-10"": 0.2426, ""2023-11"": 0.0303, ""2023-12"": 0.0955, ""2024-01"": -0.075, ""2024-02"": 0.3435, ""2024-03"": 0.0334, ""2024-04"": -0.0989, ""2024-05"": 0.0036, ""2024-06"": 0.0122, ""2024-07"": 0.0614, ""2024-08"": -0.0281, ""2024-09"": 0.0343, ""2024-10"": 0.0219, ""2024-11"": 0.3715, ""2024-12"": -0.0809}","{""2022"": -0.3964, ""2023"": 1.0905, ""2024"": 0.6158}",v9a_v3b_plus_ladder__BTCUSDT__4h.parquet,v1
v9a_v3b_plus_ladder,ETHUSDT,4h,6570,28,1.091,0.909,0.863,0.306,-0.2157,1.419,10.17,0.03,1.056,1104,122,1.0,0.0,3,"{""weak_uptrend"": -0.1371718490929388, ""strong_downtrend"": 3.057810603710326, ""weak_downtrend"": 2.604196971703735, ""strong_uptrend"": 0.25864645130659736}",-0.0705,0.575,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.321,2.321,3353.8,-684.57,378.71,"{""2022-01"": 0.0, ""2022-02"": -0.0278, ""2022-03"": 0.1901, ""2022-04"": -0.0338, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.254, ""2022-08"": 0.0161, ""2022-09"": -0.0676, ""2022-10"": 0.1151, ""2022-11"": -0.1468, ""2022-12"": -0.0645, ""2023-01"": 0.227, ""2023-02"": -0.0442, ""2023-03"": 0.0926, ""2023-04"": -0.0261, ""2023-05"": 0.0, ""2023-06"": 0.066, ""2023-07"": -0.0618, ""2023-08"": 0.0, ""2023-09"": -0.0107, ""2023-10"": 0.0716, ""2023-11"": 0.1308, ""2023-12"": -0.0348, ""2024-01"": -0.0739, ""2024-02"": 0.3782, ""2024-03"": 0.0212, ""2024-04"": -0.0558, ""2024-05"": 0.2073, ""2024-06"": -0.0319, ""2024-07"": -0.0512, ""2024-08"": 0.0, ""2024-09"": 0.0558, ""2024-10"": -0.1284, ""2024-11"": 0.2965, ""2024-12"": -0.0222}","{""2022"": 0.1822, ""2023"": 0.4439, ""2024"": 0.5921}",v9a_v3b_plus_ladder__ETHUSDT__4h.parquet,v1
v9a_v3b_plus_ladder,SOLUSDT,4h,6570,38,1.383,-0.249,-0.234,-0.1773,-0.3441,-0.515,19.549,-0.009,0.884,1642,446,0.0,0.0,1,"{""weak_uptrend"": -2.0818242749763676, ""strong_uptrend"": 6.227115989112471, ""strong_downtrend"": -5.485280086146462, ""weak_downtrend"": -1.2271669599320603}",-0.0812,0.504,0.0,0.0,,0.0,0,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.289,2.378,4869.94,-834.28,253.68,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0814, ""2022-04"": -0.1547, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.153, ""2022-08"": -0.2032, ""2022-09"": -0.0698, ""2022-10"": -0.0668, ""2022-11"": -0.0561, ""2022-12"": -0.0705, ""2023-01"": 0.8246, ""2023-02"": -0.1766, ""2023-03"": -0.1343, ""2023-04"": -0.0442, ""2023-05"": -0.0409, ""2023-06"": -0.0604, ""2023-07"": 0.2833, ""2023-08"": -0.0146, ""2023-09"": 0.0263, ""2023-10"": 0.6589, ""2023-11"": 0.5443, ""2023-12"": 0.7153, ""2024-01"": -0.0944, ""2024-02"": 0.1098, ""2024-03"": 0.6108, ""2024-04"": -0.1249, ""2024-05"": -0.0666, ""2024-06"": -0.0168, ""2024-07"": 0.0203, ""2024-08"": -0.1201, ""2024-09"": 0.0651, ""2024-10"": -0.0569, ""2024-11"": 0.2148, ""2024-12"": -0.0399}","{""2022"": -0.5302, ""2023"": 5.388, ""2024"": 0.3677}",v9a_v3b_plus_ladder__SOLUSDT__4h.parquet,v1
v9b_v4c_plus_ladder,BTCUSDT,4h,6570,24,1.2,1.021,0.961,0.3143,-0.1735,1.811,10.958,0.029,1.053,1334,156,1.0,0.0,4,"{""strong_uptrend"": 0.03429437278743731, ""weak_uptrend"": 1.5777631726194312, ""weak_downtrend"": 1.269396326115941, ""strong_downtrend"": 1.5405811377411252}",-0.0334,0.62,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.292,2.664,3346.47,-517.33,435.33,"{""2022-01"": 0.0, ""2022-02"": -0.0364, ""2022-03"": -0.0878, ""2022-04"": -0.073, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.0878, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.036, ""2022-11"": -0.0353, ""2022-12"": -0.066, ""2023-01"": 0.3481, ""2023-02"": -0.0572, ""2023-03"": 0.1852, ""2023-04"": -0.0, ""2023-05"": -0.0335, ""2023-06"": 0.0873, ""2023-07"": -0.0263, ""2023-08"": -0.0272, ""2023-09"": -0.0378, ""2023-10"": 0.1755, ""2023-11"": 0.089, ""2023-12"": 0.1209, ""2024-01"": -0.0867, ""2024-02"": 0.3435, ""2024-03"": 0.166, ""2024-04"": -0.1399, ""2024-05"": 0.0217, ""2024-06"": -0.0011, ""2024-07"": 0.0301, ""2024-08"": -0.0991, ""2024-09"": 0.0, ""2024-10"": 0.0655, ""2024-11"": 0.3715, ""2024-12"": 0.0067}","{""2022"": -0.3061, ""2023"": 1.0703, ""2024"": 0.7146}",v9b_v4c_plus_ladder__BTCUSDT__4h.parquet,v1
v9b_v4c_plus_ladder,ETHUSDT,4h,6570,19,1.342,0.575,0.502,0.1484,-0.2605,0.569,14.589,0.01,1.027,1105,211,1.0,0.0,3,"{""weak_uptrend"": 0.22473776160214873, ""strong_downtrend"": 0.1468691425884925, ""weak_downtrend"": 1.9041330455090175, ""strong_uptrend"": -0.34755879081070795}",-0.0842,0.536,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.474,3.275,3177.57,-873.26,530.32,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.1047, ""2022-04"": -0.0715, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.254, ""2022-08"": 0.0161, ""2022-09"": 0.0, ""2022-10"": 0.1511, ""2022-11"": -0.1649, ""2022-12"": 0.0, ""2023-01"": 0.2656, ""2023-02"": -0.0442, ""2023-03"": 0.0718, ""2023-04"": 0.0101, ""2023-05"": -0.0198, ""2023-06"": 0.0128, ""2023-07"": -0.0251, ""2023-08"": 0.0, ""2023-09"": 0.0096, ""2023-10"": 0.0533, ""2023-11"": 0.1308, ""2023-12"": 0.112, ""2024-01"": -0.0553, ""2024-02"": 0.3323, ""2024-03"": 0.0045, ""2024-04"": -0.0313, ""2024-05"": 0.0924, ""2024-06"": -0.0619, ""2024-07"": -0.0931, ""2024-08"": 0.0, ""2024-09"": 0.0146, ""2024-10"": -0.0974, ""2024-11"": 0.3761, ""2024-12"": -0.0222}","{""2022"": 0.2565, ""2023"": 0.6947, ""2024"": 0.4025}",v9b_v4c_plus_ladder__ETHUSDT__4h.parquet,v1
v9b_v4c_plus_ladder,SOLUSDT,4h,6570,22,1.414,0.715,0.755,0.2545,-0.2706,0.94,15.494,0.016,0.973,669,141,1.0,0.0,2,"{""weak_uptrend"": -0.47031604973816143, ""strong_uptrend"": 4.314120663228533, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.6442020328069851}",-0.0646,0.562,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.318,3.748,8960.81,-1115.58,420.18,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.1523, ""2022-04"": -0.1751, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.1326, ""2022-08"": -0.1358, ""2022-09"": -0.0813, ""2022-10"": 0.0, ""2022-11"": -0.1759, ""2022-12"": -0.0705, ""2023-01"": 0.8246, ""2023-02"": -0.2139, ""2023-03"": 0.0, ""2023-04"": -0.0336, ""2023-05"": -0.0185, ""2023-06"": -0.0068, ""2023-07"": 0.2582, ""2023-08"": -0.0217, ""2023-09"": 0.0527, ""2023-10"": 0.7969, ""2023-11"": 0.5443, ""2023-12"": 0.7153, ""2024-01"": -0.2184, ""2024-02"": -0.0818, ""2024-03"": 0.6108, ""2024-04"": -0.1627, ""2024-05"": 0.0141, ""2024-06"": -0.0234, ""2024-07"": 0.1324, ""2024-08"": -0.1203, ""2024-09"": 0.0651, ""2024-10"": -0.0153, ""2024-11"": 0.4085, ""2024-12"": -0.0503}","{""2022"": -0.4986, ""2023"": 7.3346, ""2024"": 0.3398}",v9b_v4c_plus_ladder__SOLUSDT__4h.parquet,v1
